Source,SourceLong,Target,Dramatist,Play_Title,Play_Title_Short,Act,Scene,Line_Number,Speaker,Location,Line,Physical_Location,Location_Score,In_London_Or_London,Mentioned_as_Location,Purpose,Location1,Location_General,Location_Specific,Details
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.0",4005,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,0,Stage Direction,France,Gertrude in a French head attire and citizen's gown;,TRUE,(4) Europe,FALSE,FALSE,Nationality,France,,France,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.0",4016,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,0,Stage Direction,Scotland,"Poldavy with a a fair gown, Scotch farthingale, and French fall in his arms;",TRUE,(4) Europe,FALSE,FALSE,Nationality,Scotland,,Scotland,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.9",2115,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,9,Mildred,London,do you put off your city tire! I am sorry to think you imagine to right yourself,TRUE,(2) General London Location,TRUE,FALSE,Descriptor,England,London,London,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.12",2115,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,12,Gertrude,London,"coif with a London licket, your stammel petticoat with two guards, the buffin",TRUE,(2) General London Location,TRUE,FALSE,Descriptor,England,London,London,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.14",2115,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,14,Gertrude,London,will be a lady. I like some humours of the city dames well: to eat cherries only at,TRUE,(2) General London Location,TRUE,FALSE,Descriptor,England,London,London,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.40",4016,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,40,Gertrude,Scotland,"it, fit it! Is this a right Scot? Does it clip close and bear up round?",TRUE,(4) Europe,FALSE,FALSE,Nationality,Scotland,,Scotland,Referring here to the Stotch farthingale attire of 0.2.
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.49",1315,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,49,Poldavy,Whitehall Palace,"Treat light, light. Ay, and fall so; that's the court amble.",TRUE,(1) Specific London Location,TRUE,FALSE,Descriptor,England,London,Whitehall Palace,"As 'court' is a vague space, but still tied to a physical location, it will be marked as Whitehall Palace."
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.50",1315,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,50,Gertrude,Whitehall Palace,Has the court ne'er a trot?,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Whitehall Palace,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.62",3002,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,62,Gertrude,Country spaces,"Ay, in a country lady I hope it is, as I shall be. And how chance ye",TRUE,"(3) England, outside London",FALSE,FALSE,Descriptor,England,Country spaces,Country spaces,"A very vague piece of spatial information that defines more where not it is than where it is. As such, it is labeled simply 'Country spaces.'"
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.65",4020,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,65,Petronel,Wales,"Epornoum, a Welsh knight. We had a match at balloon, too, with my Lord",TRUE,(4) Europe,FALSE,FALSE,Nationality,Wales,,Wales,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.67",3002,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,67,Gertrude,Country spaces,"At baboon? Jesu! You and I will play at baboon in the country,",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Country spaces,Country spaces,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.75",3207,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,75,Touchstone,Gertrude's land,"forego. A hundred pound land her grandmother left her, 'tis yours. Herself",FALSE,"(3) England, outside London",FALSE,TRUE,Location,England,Country spaces,Gertrude's land,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.95",1303,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,95,Touchstone,Touchstone's house,"Come, come, the day grows low, 'tis supper time. Use my house;",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Touchstone's house,"Marked as 'not a physical location' due to the fact it may be invented for the events of the play. From stage directions, it is clear his house and shop are connected, but they are different spatial locations."
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.101",2115,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,101,Gertrude,London,"are married, take me to thy mercy out of this miserable chitty; presently carry",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,London,"Gertrude pronounces certain words with a purposeful 'ch' sound, see I.2.100 'chitizens'. May also be a play on the word 'shit.'"
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.102",3125,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,102,Gertrude,Newcastle,me out of the scent of Newcastle coal and the hearing of Bow-bell. I beseech,TRUE,"(3) England, outside London",FALSE,FALSE,Descriptor,England,Newcastle,Newcastle,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.102",1291,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,102,Gertrude,St Mary-le-bow,me out of the scent of Newcastle coal and the hearing of Bow-bell. I beseech,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,St Mary-le-bow,"Although not the first reference of the term 'bow-bell' in the play, this one is more likely to be linked with a location, specifically, St Mary-le-bow, of which the distance of the sound of its bells which would define if someone is a cockney."
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.120",6202,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,120,Touchstone,Eastward Castle,thou the elephant? He says he has a castle in the country.,FALSE,(6) Not on Earth,FALSE,TRUE,Location,England,Country spaces,Eastward Castle,"Marked as 'not a physical location' and 6 due to the fact it is fictional, as revealed by Petronel at II.3.7. Named 'Eastward Castle' both after the play and due to Van Fossen's terming (1979)."
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.121",6202,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,121,Golding,Eastward Castle,Pray heaven the elephant carry not his castle on his back.,FALSE,(6) Not on Earth,FALSE,TRUE,Location,England,Country spaces,Eastward Castle,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.121",6005,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,121,Golding,Heaven,Pray heaven the elephant carry not his castle on his back.,FALSE,(6) Not on Earth,FALSE,FALSE,Oath,Heaven,,Heaven,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.122",6005,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,122,Touchstone,Heaven,"Fore heaven, very well; but seriously, how dost repute him?",FALSE,(6) Not on Earth,FALSE,FALSE,Oath,Heaven,,Heaven,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.140",1304,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,140,Touchstone,Touchstone's shop,"So, shut up shop; in. We must make holiday.",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Touchstone's shop,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.1.2.162",3002,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,1,2,162,Touchstone,Country spaces,thou the elephant? He says he has a castle in the country.,TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Country spaces,Country spaces,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.1.36",1303,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,1,36,Touchstone,Touchstone's house,"why, my house turns giddy with it, and more noise in it than at a conduit.",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Touchstone's house,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.1.37",2115,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,1,37,Touchstone,London,"Ay me, even beasts condemn our gluttony. Well, 'tis our city's fault, which,",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,London,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.1.70",5003,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,1,70,Quicksilver,Asia,"Eastward ho! 'Holla, ye pampered jades of Asia!'",TRUE,"(5) World, outside Europe",FALSE,TRUE,Location,Asia,,Asia,"The quoted element is an oft parodied line from Marlowe 2 Tamburlaine. Many quotes are used by Quicksilver in this scene, including from Marston's and Chapman's works."
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.1.80",1303,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,1,80,Golding,Touchstone's house,sham'st both my master and his house!,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Touchstone's house,"Could refer to 'house' in a figurative sense rather than a physical one, but because the line can be interpreted this way (as the characters are in/around Touchstone's shop, which is linked to his home), it is marked as a spatial location here."
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.1.98",1311,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,1,98,Touchstone,Tyburn gallows,"Sir, 'Eastward, ho!' will make you go 'Westward, ho!' I will no",TRUE,(1) Specific London Location,TRUE,FALSE,Other,England,London,Tyburn gallows,"This is a veiled reference to the gallows at Tyburn, but not specifically naming them. See Dodsley and Reed (1780) noting the parallel in Greene's 'The Third and Last Part of Cony Catching'."
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.1.99",1303,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,1,99,Touchstone,Touchstone's house,"longer dishonest my house nor endanger my stock with your licence. There,",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Touchstone's house,See note at II.1.80.
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.1.110",4119,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,1,110,Quicksilver,Spanish court,I was a courtier in the Spanish court',TRUE,(4) Europe,FALSE,TRUE,Location,Spain,Spanish court,Spanish court,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.1.116",1304,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,1,116,Quicksilver,Touchstone's shop,thy shop posts and throw rotten eggs at thy sign. Work upon that now!,TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Touchstone's shop,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.1.126",6005,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,1,126,Touchstone,Heaven,"Well, then, the great power of heaven bless and",FALSE,(6) Not on Earth,FALSE,FALSE,Descriptor,Heaven,,Heaven,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.1.137",6202,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,1,137,Touchstone,Eastward Castle,castle that the next morning will sweat with her busy setting forth. Away will,FALSE,(6) Not on Earth,FALSE,TRUE,Location,England,Country spaces,Eastward Castle,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.2.3",1282,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,2,3,Security,Security's house,"ready to be drunk in a gallanter likeness. My house is, as 'twere, the cave where",FALSE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Security's house,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.2.12",4004,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,2,12,Quicksilver,England,"cozenages. 'Ka me, ka thee', runs through court and country.",TRUE,(4) Europe,FALSE,FALSE,Other,England,,England,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.2.12",1315,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,2,12,Quicksilver,Whitehall Palace,"cozenages. 'Ka me, ka thee', runs through court and country.",TRUE,(1) Specific London Location,TRUE,FALSE,Other,England,London,Whitehall Palace,"Noted as 'Other' because the phrase is more of an idiom, but not an oath."
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.2.15",3002,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,2,15,Security,Country spaces,"carries all the knavery on his shoulders. I have known poor Hob in the country,",TRUE,"(3) England, outside London",FALSE,TRUE,Location,England,Country spaces,Country spaces,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.2.18",2115,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,2,18,Quicksilver,London,"Why, man, 'tis the London highway to thrift; if virtue be used,",TRUE,(2) General London Location,TRUE,FALSE,Descriptor,England,London,London,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.2.40",1219,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,2,40,Security,Cock tavern,"That I have, Frank. The ostler o'the Cock dressed him for a breakfast.",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Cock Tavern,The full name of the tavern may be something else.
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.2.48",1315,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,2,48,Quicksilver,Whitehall Palace,"Why, and I maintained my place. I'll go to the court - another manner",TRUE,(1) Specific London Location,TRUE,TRUE,Location,England,London,Whitehall Palace,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.2.49",2115,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,2,49,Quicksilver,London,"of place for maintenance, I hope, than the silly city. I heard my father say, I ",TRUE,(2) General London Location,TRUE,TRUE,Location,England,London,London,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.2.92",6005,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,2,92,Security,Heaven,"too barren; sometimes the heavens forget themselves, their harvests answer",FALSE,(6) Not on Earth,FALSE,TRUE,Location,Heaven,,Heaven,
"George Chapman, Ben Jonson and John Marston.Eastward Ho","George Chapman, Ben Jonson and John Marston.Eastward Ho.2.2.98",6005,"George Chapman, Ben Jonson and John Marston",Eastward Ho!,Eastward Ho,2,2,98,Security,Heaven,"let trade go how it will, we taken in all good part, e'en what please the heavens",FALSE,(6) Not on Earth,FALSE,TRUE,Location,Heaven,,Heaven,
